"","BFISH","MISSION_ID","DROP_CD","VIDEO_FRAME","TIME_FROM_TOUCHDOWN_MIN","SPECIES_CD","SCIENTIFIC_NAME","COMMON_NAME","MAXN","DATA_TYPE","SEQUENCE_NR","CREATE_DTM","CREATED_BY","LAST_MOD_DTM","LAST_MOD_BY"
"4016","BFISH_2023_F","PIFG23","20231005_172420",7462,20.7278,"PRFI","Pristipomoides filamentosus","Opakapaka",3,"MaxN","00000175",2024-05-21 11:21:26,"BFISH",2024-05-21 11:21:26,"BFISH"
"4017","BFISH_2023_F","PIFG23","20231005_185203",6529,18.1361,"PRFI","Pristipomoides filamentosus","Opakapaka",1,"MaxN","00000176",2024-05-21 11:21:26,"BFISH",2024-05-21 11:21:26,"BFISH"
"4018","BFISH_2023_F","PIFG23","20231005_190602",2707,7.5194,"SHAR","Shark","Requiem shark sp.",NA,"non-target","00000177",2024-05-21 11:21:26,"BFISH",2024-05-21 11:21:26,"BFISH"
"4019","BFISH_2023_F","PIFG23","20231005_190602",2771,7.6972,"PRFI","Pristipomoides filamentosus","Opakapaka",2,"MaxN","00000178",2024-05-21 11:21:26,"BFISH",2024-05-21 11:21:26,"BFISH"
"4020","BFISH_2023_F","PIFG23","20231005_204224",3862,10.7278,"ETCA","Etelis carbunculus","Ehu",1,"MaxN","00000179",2024-05-21 11:21:26,"BFISH",2024-05-21 11:21:26,"BFISH"
"4021","BFISH_2023_F","PIFG23","20231005_204551",2636,7.3222,"NONE","No Fish in Drop","NONE",NA,NA,"00000180",2024-05-21 11:21:26,"BFISH",2024-05-21 11:21:26,"BFISH"
"4022","BFISH_2023_F","PIFG23","20231005_220707",1713,4.7583,"PERC","Perciformes","Fish",NA,"non-target","00000181",2024-05-21 11:21:26,"BFISH",2024-05-21 11:21:26,"BFISH"
"4023","BFISH_2023_F","PIFG23","20231005_220707",1853,5.1472,"ODEL","Odontanthias elizabethae","Elizabeth's Anthias",NA,"non-target","00000182",2024-05-21 11:21:26,"BFISH",2024-05-21 11:21:26,"BFISH"
"4024","BFISH_2023_F","PIFG23","20231005_220707",2004,5.5667,"WRAS","Labrid","Wrasse sp.",NA,"non-target","00000183",2024-05-21 11:21:26,"BFISH",2024-05-21 11:21:26,"BFISH"
"4025","BFISH_2023_F","PIFG23","20231005_221131",7325,20.3472,"NONE","No Fish in Drop","NONE",NA,NA,"00000184",2024-05-21 11:21:26,"BFISH",2024-05-21 11:21:26,"BFISH"
"4026","BFISH_2023_F","PIFG23","20231005_224855",1801,5.0028,"NONE","No Fish in Drop","NONE",NA,NA,"00000185",2024-05-21 11:21:26,"BFISH",2024-05-21 11:21:26,"BFISH"
"4027","BFISH_2023_F","PIFG23","20231005_225320",6674,18.5389,"NONE","No Fish in Drop","NONE",NA,NA,"00000186",2024-05-21 11:21:26,"BFISH",2024-05-21 11:21:26,"BFISH"
"4028","BFISH_2023_F","PIFG23","20231005_232859",5938,16.4944,"PRFI","Pristipomoides filamentosus","Opakapaka",7,"MaxN","00000187",2024-05-21 11:21:26,"BFISH",2024-05-21 11:21:26,"BFISH"
"4029","BFISH_2023_F","PIFG23","20231005_233142",1058,2.9389,"NONE","No Fish in Drop","NONE",NA,NA,"00000188",2024-05-21 11:21:26,"BFISH",2024-05-21 11:21:26,"BFISH"
"4030","BFISH_2023_F","PIFG23","20231006_002805",1371,3.8083,"FISH","Teleost sp.","Bony fish sp.",NA,"non-target","00000189",2024-05-21 11:21:26,"BFISH",2024-05-21 11:21:26,"BFISH"
"4031","BFISH_2023_F","PIFG23","20231006_002805",1686,4.6833,"XACA","Xanthichthys caeruleolineatus","Bluelined triggerfish",NA,"non-target","00000190",2024-05-21 11:21:26,"BFISH",2024-05-21 11:21:26,"BFISH"
"4032","BFISH_2023_F","PIFG23","20231006_002805",2824,7.8444,"SHAR","Shark","Requiem shark sp.",NA,"non-target","00000191",2024-05-21 11:21:26,"BFISH",2024-05-21 11:21:26,"BFISH"
"4033","BFISH_2023_F","PIFG23","20231006_003122",2032,5.6444,"FISH","Teleost sp.","Bony fish sp.",NA,"non-target","00000192",2024-05-21 11:21:26,"BFISH",2024-05-21 11:21:26,"BFISH"
"4034","BFISH_2023_F","PIFG23","20231006_003122",2401,6.6694,"LUEA","Luzonichthys earlei","Earle's splitfin",NA,"non-target","00000193",2024-05-21 11:21:26,"BFISH",2024-05-21 11:21:26,"BFISH"
"4035","BFISH_2023_F","PIFG23","20231006_003122",3686,10.2389,"PRFI","Pristipomoides filamentosus","Opakapaka",2,"MaxN","00000194",2024-05-21 11:21:26,"BFISH",2024-05-21 11:21:26,"BFISH"
"4036","BFISH_2023_F","PIFG23","20231006_003122",4532,12.5889,"ODFU","Odontanthias fuscipinnis","Hawaiian deep anthias",NA,"non-target","00000195",2024-05-21 11:21:26,"BFISH",2024-05-21 11:21:26,"BFISH"
"4037","BFISH_2023_F","PIFG23","20231006_012532",7302,20.2833,"NONE","No Fish in Drop","NONE",NA,NA,"00000196",2024-05-21 11:21:26,"BFISH",2024-05-21 11:21:26,"BFISH"
"4038","BFISH_2023_F","PIFG23","20231006_012925",1570,4.3611,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000197",2024-05-21 11:21:26,"BFISH",2024-05-21 11:21:26,"BFISH"
"4039","BFISH_2023_F","PIFG23","20231006_012925",1604,4.4556,"NASP","Naso sp.","unicornfish sp.",NA,"non-target","00000198",2024-05-21 11:21:26,"BFISH",2024-05-21 11:21:26,"BFISH"
"4040","BFISH_2023_F","PIFG23","20231006_012925",6538,18.1611,"PRFI","Pristipomoides filamentosus","Opakapaka",2,"MaxN","00000199",2024-05-21 11:21:26,"BFISH",2024-05-21 11:21:26,"BFISH"
"4041","BFISH_2023_F","PIFG23","20231006_020733",2314,6.4278,"APVI","Aprion virescens","Green jobfish",NA,"non-target","00000200",2024-05-21 11:21:26,"BFISH",2024-05-21 11:21:26,"BFISH"
"4042","BFISH_2023_F","PIFG23","20231006_021130",6740,18.7222,"NONE","No Fish in Drop","NONE",NA,NA,"00000201",2024-05-21 11:21:26,"BFISH",2024-05-21 11:21:26,"BFISH"
"4043","BFISH_2023_F","PIFG23","20231006_024801",1563,4.3417,"NONE","No Fish in Drop","NONE",NA,NA,"00000202",2024-05-21 11:21:26,"BFISH",2024-05-21 11:21:26,"BFISH"
"4044","BFISH_2023_F","PIFG23","20231006_025140",4829,13.4139,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000203",2024-05-21 11:21:26,"BFISH",2024-05-21 11:21:26,"BFISH"
"4045","BFISH_2023_F","PIFG23","20231006_025140",5093,14.1472,"PRFI","Pristipomoides filamentosus","Opakapaka",5,"MaxN","00000204",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4046","BFISH_2023_F","PIFG23","20231006_171406",4237,11.7694,"CAPL","Carcharhinus plumbeus","Sandbar shark",NA,"non-target","00000205",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4047","BFISH_2023_F","PIFG23","20231006_171747",1770,4.9167,"NONE","No Fish in Drop","NONE",NA,NA,"00000206",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4048","BFISH_2023_F","PIFG23","20231006_182529",7300,20.2778,"NONE","No Fish in Drop","NONE",NA,NA,"00000207",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4049","BFISH_2023_F","PIFG23","20231006_183030",6382,17.7278,"NONE","No Fish in Drop","NONE",NA,NA,"00000208",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4050","BFISH_2023_F","PIFG23","20231006_190732",2026,5.6278,"NONE","No Fish in Drop","NONE",NA,NA,"00000209",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4051","BFISH_2023_F","PIFG23","20231006_191211",3987,11.075,"CAPL","Carcharhinus plumbeus","Sandbar shark",NA,"non-target","00000210",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4052","BFISH_2023_F","PIFG23","20231006_194749",1307,3.6306,"CASP","Carcharhinus sp.","Jack sp.",NA,"non-target","00000211",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4053","BFISH_2023_F","PIFG23","20231006_194749",1647,4.575,"SEDU","Seriola dumerili","Greater amberjack",NA,"non-target","00000212",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4054","BFISH_2023_F","PIFG23","20231006_194749",1736,4.8222,"CAPL","Carcharhinus plumbeus","Sandbar shark",NA,"non-target","00000213",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4055","BFISH_2023_F","PIFG23","20231006_195037",6975,19.375,"NONE","No Fish in Drop","NONE",NA,NA,"00000214",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4056","BFISH_2023_F","PIFG23","20231006_202141",5360,14.8889,"SHAR","Shark","Requiem shark sp.",NA,"non-target","00000215",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4057","BFISH_2023_F","PIFG23","20231006_202141",5641,15.6694,"CAPL","Carcharhinus plumbeus","Sandbar shark",NA,"non-target","00000216",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4058","BFISH_2023_F","PIFG23","20231006_202141",7126,19.7944,"PRFI","Pristipomoides filamentosus","Opakapaka",1,"MaxN","00000217",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4059","BFISH_2023_F","PIFG23","20231006_202141",7149,19.8583,"PERC","Perciformes","Fish",NA,"non-target","00000218",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4060","BFISH_2023_F","PIFG23","20231006_202844",6761,18.7806,"NONE","No Fish in Drop","NONE",NA,NA,"00000219",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4061","BFISH_2023_F","PIFG23","20231006_210157",7640,21.2222,"NONE","No Fish in Drop","NONE",NA,NA,"00000220",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4062","BFISH_2023_F","PIFG23","20231006_210610",7360,20.4444,"NONE","No Fish in Drop","NONE",NA,NA,"00000221",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4063","BFISH_2023_F","PIFG23","20231006_214148",2607,7.2417,"DASY","Dasyatis sp.","Stingray sp.",NA,"non-target","00000222",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4064","BFISH_2023_F","PIFG23","20231006_214520",7109,19.7472,"NONE","No Fish in Drop","NONE",NA,NA,"00000223",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4065","BFISH_2023_F","PIFG23","20231006_222204",1922,5.3389,"HEDI","Heniochus diphreutus","False moorish idol",NA,"non-target","00000224",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4066","BFISH_2023_F","PIFG23","20231006_222204",3638,10.1056,"PERC","Perciformes","Fish",NA,"non-target","00000225",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4067","BFISH_2023_F","PIFG23","20231006_222550",6976,19.3778,"NONE","No Fish in Drop","NONE",NA,NA,"00000226",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4068","BFISH_2023_F","PIFG23","20231006_225726",7467,20.7417,"NONE","No Fish in Drop","NONE",NA,NA,"00000227",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4069","BFISH_2023_F","PIFG23","20231006_230241",6568,18.2444,"NONE","No Fish in Drop","NONE",NA,NA,"00000228",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4070","BFISH_2023_F","PIFG23","20231006_234411",8254,22.9278,"NONE","No Fish in Drop","NONE",NA,NA,"00000229",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4071","BFISH_2023_F","PIFG23","20231006_235113",6624,18.4,"NONE","No Fish in Drop","NONE",NA,NA,"00000230",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4072","BFISH_2023_F","PIFG23","20231007_172725",7366,20.4611,"NONE","No Fish in Drop","NONE",NA,NA,"00000231",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4073","BFISH_2023_F","PIFG23","20231007_173220",6765,18.7917,"NONE","No Fish in Drop","NONE",NA,NA,"00000232",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4074","BFISH_2023_F","PIFG23","20231007_182717",7775,21.5972,"NONE","No Fish in Drop","NONE",NA,NA,"00000233",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4075","BFISH_2023_F","PIFG23","20231007_183316",6593,18.3139,"NONE","No Fish in Drop","NONE",NA,NA,"00000234",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4076","BFISH_2023_F","PIFG23","20231007_192345",6719,18.6639,"NONE","No Fish in Drop","NONE",NA,NA,"00000235",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4077","BFISH_2023_F","PIFG23","20231007_192728",6604,18.3444,"NONE","No Fish in Drop","NONE",NA,NA,"00000236",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4078","BFISH_2023_F","PIFG23","20231007_203146",7649,21.2472,"NONE","No Fish in Drop","NONE",NA,NA,"00000237",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4079","BFISH_2023_F","PIFG23","20231007_203632",7443,20.675,"NONE","No Fish in Drop","NONE",NA,NA,"00000238",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4080","BFISH_2023_F","PIFG23","20231007_214446",3076,8.5444,"FISH","Teleost sp.","Bony fish sp.",NA,"non-target","00000239",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4081","BFISH_2023_F","PIFG23","20231016_012029",2207,6.1306,"APRU","Aphareus rutilans","Lehi",5,"MaxN","00000352",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4082","BFISH_2023_F","PIFG23","20231016_012029",3041,8.4472,"HEDI","Heniochus diphreutus","False moorish idol",NA,"non-target","00000353",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4083","BFISH_2023_F","PIFG23","20231016_012029",3241,9.0028,"CHVE","Chromis verater","Threespot chromis",NA,"non-target","00000354",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4084","BFISH_2023_F","PIFG23","20231016_012029",4886,13.5722,"DASY","Dasyatis sp.","Stingray sp.",NA,"non-target","00000355",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4085","BFISH_2023_F","PIFG23","20231016_012029",5816,16.1556,"CAOR","Carangoides orthogrammus","Island trevally",NA,"non-target","00000356",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4086","BFISH_2023_F","PIFG23","20231016_012029",6390,17.75,"CAIG","Caranx ignobilis","Giant trevally",NA,"non-target","00000357",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4087","BFISH_2023_F","PIFG23","20231016_172529",7235,20.0972,"NONE","No Fish in Drop","NONE",NA,NA,"00000358",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4088","BFISH_2023_F","PIFG23","20231016_173109",6655,18.4861,"NONE","No Fish in Drop","NONE",NA,NA,"00000359",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4089","BFISH_2023_F","PIFG23","20231016_180101",2578,7.1611,"CAPL","Carcharhinus plumbeus","Sandbar shark",NA,"non-target","00000360",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4090","BFISH_2023_F","PIFG23","20231016_180101",2578,7.1611,"FISH","Teleost sp.","Bony fish sp.",NA,"non-target","00000361",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4091","BFISH_2023_F","PIFG23","20231016_180101",2645,7.3472,"CAOR","Carangoides orthogrammus","Island trevally",NA,"non-target","00000362",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4092","BFISH_2023_F","PIFG23","20231016_180101",2681,7.4472,"NASP","Naso sp.","unicornfish sp.",NA,"non-target","00000363",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4093","BFISH_2023_F","PIFG23","20231016_180101",2706,7.5167,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000364",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4094","BFISH_2023_F","PIFG23","20231016_180101",2746,7.6278,"CAIG","Caranx ignobilis","Giant trevally",NA,"non-target","00000365",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4095","BFISH_2023_F","PIFG23","20231016_180101",2761,7.6694,"CASP","Carcharhinus sp.","Jack sp.",NA,"non-target","00000366",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4096","BFISH_2023_F","PIFG23","20231016_180101",3231,8.975,"APVI","Aprion virescens","Green jobfish",NA,"non-target","00000367",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4097","BFISH_2023_F","PIFG23","20231016_180101",5693,15.8139,"XACA","Xanthichthys caeruleolineatus","Bluelined triggerfish",NA,"non-target","00000368",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4098","BFISH_2023_F","PIFG23","20231016_180101",5796,16.1,"SUFR","Sufflamen fraenatum","Bridled Triggerfish",NA,"non-target","00000369",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4099","BFISH_2023_F","PIFG23","20231016_180101",7492,20.8111,"SPLE","Sphyrna lewini","Scalloped hammerhead",NA,"non-target","00000370",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4100","BFISH_2023_F","PIFG23","20231016_180746",1531,4.2528,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000371",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4101","BFISH_2023_F","PIFG23","20231016_180746",1706,4.7389,"ACXA","Acanthurus xanthopterus","Yellowfin surgeonfish",NA,"non-target","00000372",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4102","BFISH_2023_F","PIFG23","20231016_180746",1807,5.0194,"SEDU","Seriola dumerili","Greater amberjack",NA,"non-target","00000373",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4103","BFISH_2023_F","PIFG23","20231016_180746",2012,5.5889,"CAIG","Caranx ignobilis","Giant trevally",NA,"non-target","00000374",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4104","BFISH_2023_F","PIFG23","20231016_180746",2738,7.6056,"XACA","Xanthichthys caeruleolineatus","Bluelined triggerfish",NA,"non-target","00000375",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4105","BFISH_2023_F","PIFG23","20231016_180746",4864,13.5111,"FISH","Teleost sp.","Bony fish sp.",NA,"non-target","00000376",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4106","BFISH_2023_F","PIFG23","20231016_180746",5575,15.4861,"HEDI","Heniochus diphreutus","False moorish idol",NA,"non-target","00000377",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4107","BFISH_2023_F","PIFG23","20231016_202638",1765,4.9028,"LUSP","Lutjanid","Snapper sp.",NA,"non-target","00000378",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4108","BFISH_2023_F","PIFG23","20231016_202638",1797,4.9917,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000379",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4109","BFISH_2023_F","PIFG23","20231016_202638",2447,6.7972,"XACA","Xanthichthys caeruleolineatus","Bluelined triggerfish",NA,"non-target","00000380",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4110","BFISH_2023_F","PIFG23","20231016_203129",1999,5.5528,"HEDI","Heniochus diphreutus","False moorish idol",NA,"non-target","00000381",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4111","BFISH_2023_F","PIFG23","20231016_203129",1999,5.5528,"NASP","Naso sp.","unicornfish sp.",NA,"non-target","00000382",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4112","BFISH_2023_F","PIFG23","20231016_203129",2006,5.5722,"SEDU","Seriola dumerili","Greater amberjack",NA,"non-target","00000383",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4113","BFISH_2023_F","PIFG23","20231016_203129",2070,5.75,"CAOR","Carangoides orthogrammus","Island trevally",NA,"non-target","00000384",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4114","BFISH_2023_F","PIFG23","20231016_203129",3691,10.2528,"XACA","Xanthichthys caeruleolineatus","Bluelined triggerfish",NA,"non-target","00000385",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4115","BFISH_2023_F","PIFG23","20231016_210748",1710,4.75,"SHAR","Shark","Requiem shark sp.",NA,"non-target","00000386",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4116","BFISH_2023_F","PIFG23","20231016_210748",1737,4.825,"AEOC","Aetobatus ocellatus","whitespotted eagle ray",NA,"non-target","00000387",2024-05-21 11:21:28,"BFISH",2024-05-21 11:21:28,"BFISH"
"4117","BFISH_2023_F","PIFG23","20231016_210748",1737,4.825,"CAME","Caranx melampygus","Bluefin trevally",NA,"non-target","00000388",2024-05-21 11:21:28,"BFISH",2024-05-21 11:21:28,"BFISH"
"4118","BFISH_2023_F","PIFG23","20231016_210748",1773,4.925,"CAOR","Carangoides orthogrammus","Island trevally",NA,"non-target","00000389",2024-05-21 11:21:28,"BFISH",2024-05-21 11:21:28,"BFISH"
"4119","BFISH_2023_F","PIFG23","20231016_210748",1828,5.0778,"CAPL","Carcharhinus plumbeus","Sandbar shark",NA,"non-target","00000390",2024-05-21 11:21:28,"BFISH",2024-05-21 11:21:28,"BFISH"
"4120","BFISH_2023_F","PIFG23","20231016_210748",1834,5.0944,"SEDU","Seriola dumerili","Greater amberjack",NA,"non-target","00000391",2024-05-21 11:21:28,"BFISH",2024-05-21 11:21:28,"BFISH"
"4121","BFISH_2023_F","PIFG23","20231016_210748",2102,5.8389,"CAIG","Caranx ignobilis","Giant trevally",NA,"non-target","00000392",2024-05-21 11:21:28,"BFISH",2024-05-21 11:21:28,"BFISH"
"4122","BFISH_2023_F","PIFG23","20231016_210748",2317,6.4361,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000393",2024-05-21 11:21:28,"BFISH",2024-05-21 11:21:28,"BFISH"
"4123","BFISH_2023_F","PIFG23","20231016_210748",2591,7.1972,"XACA","Xanthichthys caeruleolineatus","Bluelined triggerfish",NA,"non-target","00000394",2024-05-21 11:21:28,"BFISH",2024-05-21 11:21:28,"BFISH"
"4124","BFISH_2023_F","PIFG23","20231016_210748",2723,7.5639,"APFU","Aphareus furca","Small toothed jobfish",NA,"non-target","00000395",2024-05-21 11:21:28,"BFISH",2024-05-21 11:21:28,"BFISH"
"4125","BFISH_2023_F","PIFG23","20231016_210748",3192,8.8667,"XAME","Xanthichthys mento","Redtail triggerfish",NA,"non-target","00000396",2024-05-21 11:21:28,"BFISH",2024-05-21 11:21:28,"BFISH"
"4126","BFISH_2023_F","PIFG23","20231016_211224",1326,3.6833,"FISH","Teleost sp.","Bony fish sp.",NA,"non-target","00000397",2024-05-21 11:21:28,"BFISH",2024-05-21 11:21:28,"BFISH"
"4127","BFISH_2023_F","PIFG23","20231016_211224",1504,4.1778,"CAOR","Carangoides orthogrammus","Island trevally",NA,"non-target","00000398",2024-05-21 11:21:28,"BFISH",2024-05-21 11:21:28,"BFISH"
"4128","BFISH_2023_F","PIFG23","20231007_214446",3273,9.0917,"PRZO","Pristipomoides zonatus","Gindai",1,"MaxN","00000240",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4129","BFISH_2023_F","PIFG23","20231007_215005",5567,15.4639,"ETCO","Etelis coruscans","Onaga",2,"MaxN","00000241",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4130","BFISH_2023_F","PIFG23","20231007_215005",5888,16.3556,"PRFI","Pristipomoides filamentosus","Opakapaka",2,"MaxN","00000242",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4131","BFISH_2023_F","PIFG23","20231007_215005",6755,18.7639,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000243",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4132","BFISH_2023_F","PIFG23","20231008_001124",1553,4.3139,"NASP","Naso sp.","unicornfish sp.",NA,"non-target","00000244",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4133","BFISH_2023_F","PIFG23","20231008_001124",1586,4.4056,"ACXA","Acanthurus xanthopterus","Yellowfin surgeonfish",NA,"non-target","00000245",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4134","BFISH_2023_F","PIFG23","20231008_001124",1908,5.3,"AENA","Aetobatus narinari","Spotted eagle ray",NA,"non-target","00000246",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4135","BFISH_2023_F","PIFG23","20231008_001537",6047,16.7972,"NONE","No Fish in Drop","NONE",NA,NA,"00000247",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4136","BFISH_2023_F","PIFG23","20231008_012015",6761,18.7806,"NONE","No Fish in Drop","NONE",NA,NA,"00000248",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4137","BFISH_2023_F","PIFG23","20231008_012346",1875,5.2083,"JACK","Carangid","Jack sp.",NA,"non-target","00000249",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4138","BFISH_2023_F","PIFG23","20231008_015538",6868,19.0778,"NONE","No Fish in Drop","NONE",NA,NA,"00000250",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4139","BFISH_2023_F","PIFG23","20231008_015840",6754,18.7611,"NONE","No Fish in Drop","NONE",NA,NA,"00000251",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4140","BFISH_2023_F","PIFG23","20231008_022658",3555,9.875,"CAPL","Carcharhinus plumbeus","Sandbar shark",NA,"non-target","00000252",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4141","BFISH_2023_F","PIFG23","20231008_023103",6682,18.5611,"NONE","No Fish in Drop","NONE",NA,NA,"00000253",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4142","BFISH_2023_F","PIFG23","20231008_172117",1775,4.9306,"FISH","Teleost sp.","Bony fish sp.",NA,"non-target","00000254",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
"4143","BFISH_2023_F","PIFG23","20231008_172117",2274,6.3167,"PRFI","Pristipomoides filamentosus","Opakapaka",38,"MaxN","00000255",2024-05-21 11:21:27,"BFISH",2024-05-21 11:21:27,"BFISH"
