name,date,data_year,error_structure,species,data_treatment,q_config,ab_config,lehi_filter,knot_dist,fine_scale,all_lengths,gears_used,model_name_short,category,time,estimate,cv,l95,u95,estimate_sc,l95_sc,u95_sc,model_number
2021_pldg_mv_05_gear.vesselE_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gear.vesselE,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,25 2021.05.gear.vesselE.d3c3h3SD,Onaga (ETCO),2017,0.705973610165865,0.386825138736143,0.33453300564938,1.48983427594284,1.68259549729118,0.797315538280085,3.55082457518848,25
2021_pldg_mv_05_gear.vesselE_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gear.vesselE,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,25 2021.05.gear.vesselE.d3c3h3SD,Kalekale (PRSI),2017,0.825711376688601,0.241113073418438,0.513276832864024,1.32832661429238,2.27522608184493,1.41432087568222,3.66016921090159,25
2021_pldg_mv_05_gear.vesselE_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gear.vesselE,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,25 2021.05.gear.vesselE.d3c3h3SD,Gindai (PRZO),2017,0.0568013900912153,0.442512462672748,0.024380781703317,0.132333653430623,0.493101546557876,0.211653291317159,1.14880866583555,25
2021_pldg_mv_05_gear.vesselE_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gear.vesselE,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,25 2021.05.gear.vesselE.d3c3h3SD,Hapu'upu'u (HYQU),2017,0.29996238226014,0.292680837267833,0.169064633087026,0.532207293318777,0.69904203210134,0.393993686072038,1.24027308030267,25
2021_pldg_mv_05_gear.vesselE_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gear.vesselE,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,25 2021.05.gear.vesselE.d3c3h3SD,Lehi (APRU),2017,0.0140440374737116,0.78261483503369,0.00352460904065336,0.0559593947266428,0.750607359495612,0.188378697380391,2.99084459104888,25
2021_pldg_mv_05_gear.vesselE_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gear.vesselE,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,25 2021.05.gear.vesselE.d3c3h3SD,Total,2018,3.69906110376461,0.172718326723639,2.62525438754077,5.21208653695538,0.886348947923464,0.629049209827891,1.24889189146264,25
2021_pldg_mv_05_gear.vesselE_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gear.vesselE,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,25 2021.05.gear.vesselE.d3c3h3SD,'Opakapaka (PRFI),2018,1.21597602745509,0.280387592669617,0.701417243002762,2.10801447226418,0.688756280515435,0.39729856549151,1.19402699922306,25
2021_pldg_mv_05_gear.vesselE_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gear.vesselE,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,25 2021.05.gear.vesselE.d3c3h3SD,Ehu (ETCA),2018,0.778205691593561,0.267320051441286,0.460148513957956,1.31610573555812,0.732492909694121,0.433118811030908,1.23879602798843,25
2021_pldg_mv_05_gear.vesselE_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gear.vesselE,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,25 2021.05.gear.vesselE.d3c3h3SD,Onaga (ETCO),2018,0.514535054147218,0.480885761383506,0.206656040604161,1.28109645947097,1.2263268100109,0.492537565712818,3.05332536976148,25
2021_pldg_mv_05_gear.vesselE_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gear.vesselE,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,25 2021.05.gear.vesselE.d3c3h3SD,Kalekale (PRSI),2018,0.446123459219006,0.268541707871128,0.263178996985945,0.756238693607304,1.22928151263775,0.725182836329058,2.08379592236691,25
2021_pldg_mv_05_gear.vesselE_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gear.vesselE,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,25 2021.05.gear.vesselE.d3c3h3SD,Gindai (PRZO),2018,0.0849940629753423,0.429173312129353,0.0373467640000102,0.193430165490496,0.737846447667493,0.324212964819414,1.67919682249221,25
2021_pldg_mv_05_gear.vesselE_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gear.vesselE,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,25 2021.05.gear.vesselE.d3c3h3SD,Hapu'upu'u (HYQU),2018,0.651367886444164,0.270801184837846,0.382613613044133,1.10889970724015,1.51796877846702,0.891655132076033,2.58421572366858,25
2021_pldg_mv_05_gear.vesselE_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gear.vesselE,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,25 2021.05.gear.vesselE.d3c3h3SD,Lehi (APRU),2018,0.00785892193022794,0.91249775824666,0.00165703913524315,0.0372728999525739,0.420033387804081,0.0885632619689275,1.99211324140334,25
2021_pldg_mv_05_gear.vesselE_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gear.vesselE,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,25 2021.05.gear.vesselE.d3c3h3SD,Total,2019,4.20228007734068,0.168907982075266,3.00471949890731,5.87714023050614,1.00692754754442,0.71997458056348,1.40824844845257,25
2021_pldg_mv_05_gear.vesselE_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gear.vesselE,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,25 2021.05.gear.vesselE.d3c3h3SD,'Opakapaka (PRFI),2019,1.81303974500315,0.264000394681297,1.07882463868256,3.04693923284441,1.02694665273008,0.611070636830338,1.7258551859469,25
2021_pldg_mv_05_gear.vesselE_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gear.vesselE,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,25 2021.05.gear.vesselE.d3c3h3SD,Ehu (ETCA),2019,1.39787155813263,0.244905633257851,0.862650781670013,2.26516330194857,1.31575882322125,0.811977588883264,2.13210475829212,25
2021_pldg_mv_05_gear.vesselE_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gear.vesselE,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,25 2021.05.gear.vesselE.d3c3h3SD,Onaga (ETCO),2019,0.343009524147406,0.489607160078715,0.135727830487738,0.866848996503036,0.817518208255431,0.323489480551706,2.0660208786058,25
2021_pldg_mv_05_gear.vesselE_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gear.vesselE,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,25 2021.05.gear.vesselE.d3c3h3SD,Kalekale (PRSI),2019,0.274199927658911,0.289721457911043,0.155407474377899,0.483796552444614,0.755550722277167,0.428221227175352,1.3330887347623,25
2021_pldg_mv_05_gear.vesselE_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gear.vesselE,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,25 2021.05.gear.vesselE.d3c3h3SD,Gindai (PRZO),2019,0.126920158334017,0.351315690176421,0.0641528100636751,0.251099313896667,1.10181328772715,0.556920346625886,2.17983151157452,25
2021_pldg_mv_05_gear.vesselE_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gear.vesselE,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,25 2021.05.gear.vesselE.d3c3h3SD,Hapu'upu'u (HYQU),2019,0.240668960808573,0.403693114118178,0.11064325886717,0.523498216608159,0.560862726051561,0.257846627080542,1.21997716640959,25
2021_pldg_mv_05_gear.vesselE_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gear.vesselE,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,25 2021.05.gear.vesselE.d3c3h3SD,Lehi (APRU),2019,0.00657020325598785,0.862952098721312,0.0014776691884181,0.0292132847888679,0.351155636444137,0.0789765314855293,1.56135346396013,25
2021_pldg_mv_05_gear.vesselE_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gear.vesselE,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,25 2021.05.gear.vesselE.d3c3h3SD,Total,2020,3.51212731840083,0.195650061774268,2.38354945680943,5.17507126416788,0.841556888711489,0.57113318599049,1.24002249266873,25
2021_pldg_mv_05_gear.vesselE_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gear.vesselE,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,25 2021.05.gear.vesselE.d3c3h3SD,'Opakapaka (PRFI),2020,0.825910613673262,0.305402755914142,0.454521996694028,1.50075980203294,0.467814421886558,0.257451522716791,0.85006424128165,25
2021_pldg_mv_05_gear.vesselE_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gear.vesselE,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,25 2021.05.gear.vesselE.d3c3h3SD,Ehu (ETCA),2020,1.35936102164428,0.272145613544365,0.796455767133813,2.32010673212356,1.2795104441218,0.749670952824647,2.18382074221797,25
2021_pldg_mv_05_gear.vesselE_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gear.vesselE,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,25 2021.05.gear.vesselE.d3c3h3SD,Onaga (ETCO),2020,0.354648224762392,0.404680006014107,0.162756020938121,0.772784703153533,0.845257524523208,0.387907627203191,1.84183097381805,25
2021_pldg_mv_05_gear.vesselE_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gear.vesselE,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,25 2021.05.gear.vesselE.d3c3h3SD,Kalekale (PRSI),2020,0.259503631228428,0.262934739326544,0.1547274019563,0.435230823818523,0.715055462203054,0.426347305421518,1.19926714095427,25
2021_pldg_mv_05_gear.vesselE_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gear.vesselE,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,25 2021.05.gear.vesselE.d3c3h3SD,Gindai (PRZO),2020,0.212931681791407,0.357241258658475,0.106466722170539,0.425859838512649,1.84849246530589,0.924253883134453,3.69695432893906,25
2021_pldg_mv_05_gear.vesselE_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gear.vesselE,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,25 2021.05.gear.vesselE.d3c3h3SD,Hapu'upu'u (HYQU),2020,0.493228267484655,0.276217582549189,0.286764057844426,0.848342451542148,1.14943509847606,0.668284230238398,1.9770046723044,25
2021_pldg_mv_05_gear.vesselE_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gear.vesselE,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,25 2021.05.gear.vesselE.d3c3h3SD,Lehi (APRU),2020,0.00654387781640399,0.810424258252662,0.00158000987173921,0.0271025755230803,0.349748628756313,0.0844463025695513,1.44854303379563,25
2021_pldg_mv_05_gear.vesselE_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gear.vesselE,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,25 2021.05.gear.vesselE.d3c3h3SD,Total,2021,3.12592381713878,0.180379042497922,2.18552401836809,4.47096423028637,0.749016901556478,0.523683405059343,1.0713081862002,25
2021_pldg_mv_05_gear.vesselE_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gear.vesselE,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,25 2021.05.gear.vesselE.d3c3h3SD,'Opakapaka (PRFI),2021,1.25317788039468,0.264145428010347,0.745480825454894,2.1066333918813,0.709828250094128,0.422257173614264,1.19324472410733,25
2021_pldg_mv_05_gear.vesselE_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gear.vesselE,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,25 2021.05.gear.vesselE.d3c3h3SD,Ehu (ETCA),2021,0.948829684588775,0.246239759573624,0.58404581952052,1.54145058532553,0.893094234565911,0.549738232907589,1.45090383762512,25
2021_pldg_mv_05_gear.vesselE_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gear.vesselE,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,25 2021.05.gear.vesselE.d3c3h3SD,Onaga (ETCO),2021,0.274458819649615,0.331792334428605,0.143805976948455,0.523814414963156,0.654136595878982,0.342742683030574,1.24844294934218,25
2021_pldg_mv_05_gear.vesselE_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gear.vesselE,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,25 2021.05.gear.vesselE.d3c3h3SD,Kalekale (PRSI),2021,0.196194862168552,0.255082087921712,0.118743133096647,0.324165473299473,0.540609806443548,0.327193594624969,0.893229475222212,25
2021_pldg_mv_05_gear.vesselE_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gear.vesselE,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,25 2021.05.gear.vesselE.d3c3h3SD,Gindai (PRZO),2021,0.153500976370429,0.305813267575604,0.0844110836335035,0.279140472227307,1.3325654306145,0.732785514922533,2.42326109169411,25
2021_pldg_mv_05_gear.vesselE_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gear.vesselE,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,25 2021.05.gear.vesselE.d3c3h3SD,Hapu'upu'u (HYQU),2021,0.268183927691649,0.276385646398189,0.155873162925047,0.46141758929152,0.624984494315376,0.363251857583568,1.07530246571357,25
2021_pldg_mv_05_gear.vesselE_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gear.vesselE,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,25 2021.05.gear.vesselE.d3c3h3SD,Lehi (APRU),2021,0.0315776662750742,0.651843523670711,0.0096053606041664,0.103811720191685,1.68772183541482,0.513374759473001,5.54839314005225,25
2021_pldg_mv_05_gearSP.vesselEP_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gearSP.vesselEP,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,26 2021.05.gearSP.vesselEP.d3c3h3SD,Total,2016,8.11920961609486,0.268380464799092,4.79118416886366,13.7589294142542,1.38742930681823,0.818728625637116,2.35115766218649,26
2021_pldg_mv_05_gearSP.vesselEP_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gearSP.vesselEP,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,26 2021.05.gearSP.vesselEP.d3c3h3SD,'Opakapaka (PRFI),2016,5.80689869726887,0.309433786052118,3.17171041698317,10.6315104619218,1.53130983350773,0.836396776277417,2.80358541867418,26
2021_pldg_mv_05_gearSP.vesselEP_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gearSP.vesselEP,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,26 2021.05.gearSP.vesselEP.d3c3h3SD,Ehu (ETCA),2016,0.263323033192994,0.376498019762932,0.127128443882878,0.545424908007527,0.927632056871154,0.447846959895343,1.92141805123808,26
2021_pldg_mv_05_gearSP.vesselEP_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gearSP.vesselEP,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,26 2021.05.gearSP.vesselEP.d3c3h3SD,Onaga (ETCO),2016,0.166392659580417,0.846592223028316,0.0382480483879092,0.723867447600196,0.780183530212353,0.179337823496895,3.39407677056562,26
2021_pldg_mv_05_gearSP.vesselEP_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gearSP.vesselEP,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,26 2021.05.gearSP.vesselEP.d3c3h3SD,Kalekale (PRSI),2016,0.514952727828422,0.39697247203323,0.239605220010842,1.10672176460068,0.619177654816068,0.288100616213131,1.33071901498436,26
2021_pldg_mv_05_gearSP.vesselEP_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gearSP.vesselEP,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,26 2021.05.gearSP.vesselEP.d3c3h3SD,Gindai (PRZO),2016,0.00997493243951901,0.629172663771542,0.00314266021765499,0.0316608447244779,0.517072647344695,0.162906731278681,1.64120979245896,26
2021_pldg_mv_05_gearSP.vesselEP_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gearSP.vesselEP,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,26 2021.05.gearSP.vesselEP.d3c3h3SD,Hapu'upu'u (HYQU),2016,0.322479807114095,0.373718049612046,0.156474952392516,0.664599825123946,1.32067624241412,0.640823851908846,2.72178654412067,26
2021_pldg_mv_05_gearSP.vesselEP_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gearSP.vesselEP,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,26 2021.05.gearSP.vesselEP.d3c3h3SD,Lehi (APRU),2016,1.03518775867054,0.661435189181245,0.310290629045136,3.4535805963559,2.2138884416675,0.663598300353733,7.38594723575436,26
2021_pldg_mv_05_gearSP.vesselEP_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gearSP.vesselEP,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,26 2021.05.gearSP.vesselEP.d3c3h3SD,Total,2017,8.79248981187398,0.223067774623119,5.65854880452549,13.6621384320446,1.50248098296569,0.966945899499511,2.33461779541337,26
2021_pldg_mv_05_gearSP.vesselEP_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gearSP.vesselEP,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,26 2021.05.gearSP.vesselEP.d3c3h3SD,'Opakapaka (PRFI),2017,5.92959661818782,0.287662128866479,3.37376182761077,10.4216355068918,1.56366592281621,0.889678799625555,2.74824028537684,26
2021_pldg_mv_05_gearSP.vesselEP_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gearSP.vesselEP,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,26 2021.05.gearSP.vesselEP.d3c3h3SD,Ehu (ETCA),2017,0.255274488022141,0.379513872893698,0.122571799388114,0.531648099809862,0.899278712991104,0.431794852892571,1.87288523293292,26
2021_pldg_mv_05_gearSP.vesselEP_depth3.complexity3.hardness3.SCALED_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-01-06T10:00:00Z,2021,pldg,mv,05,gearSP.vesselEP,depth3.complexity3.hardness3.SCALED,TRUE,7.5,TRUE,FALSE,both,26 2021.05.gearSP.vesselEP.d3c3h3SD,Onaga (ETCO),2017,0.372029553403316,0.835587135723571,0.0867941221941836,1.59464702339885,1.74437580990312,0.406961129330431,7.47699656520398,26
